# Метеостанция Симферополь (метеостанция),,, Россия, WMO_ID=33955,,,,,
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=33955&lang=ru,,,,,,,,,
# Пожалуйста,,, при использовании данных, любезно указывайте названный сайт.,,,,,
"# Информация предоставлена сайтом ""Расписание Погоды""",,, rp5.ru,,,,,,
# Кодировка: UTF-8,,,,,,,,,
,,,,,,,,,
time,month,hour,T,Po,U,DD,Ff,N,W
18.04.2014 00:00,4,0,14.3,734.0,62,8,3,0,0
18.04.2014 03:00,4,3,13.5,732.3,64,6,3,0,0
18.04.2014 06:00,4,6,10.0,731.3,81,32,0,75,0
18.04.2014 09:00,4,9,19.2,730.6,48,8,2,75,0
18.04.2014 12:00,4,12,23.1,729.5,44,4,3,40,0
18.04.2014 15:00,4,15,25.9,729.3,28,10,3,40,0
18.04.2014 18:00,4,18,22.9,729.5,32,12,3,40,0
18.04.2014 21:00,4,21,12.1,733.5,76,24,2,75,52
19.04.2014 00:00,4,0,11.6,732.7,89,24,1,60,15
19.04.2014 03:00,4,3,10.7,733.4,89,8,1,60,0
19.04.2014 06:00,4,6,10.0,734.3,91,14,3,40,0
19.04.2014 09:00,4,9,14.0,735.3,77,24,1,40,0
19.04.2014 12:00,4,12,17.4,736.0,62,28,1,95,0
19.04.2014 15:00,4,15,19.3,735.4,54,28,2,95,0
19.04.2014 18:00,4,18,20.1,734.7,51,4,3,75,0
19.04.2014 21:00,4,21,16.2,734.9,73,2,1,75,0
20.04.2014 00:00,4,0,13.6,734.7,76,24,2,95,12
20.04.2014 03:00,4,3,12.1,733.7,93,14,1,100,15
20.04.2014 06:00,4,6,11.0,734.1,92,18,2,100,52
20.04.2014 09:00,4,9,11.3,735.1,80,22,3,100,0
20.04.2014 12:00,4,12,14.4,735.7,57,18,3,100,0
20.04.2014 15:00,4,15,15.0,735.8,57,18,3,75,0
20.04.2014 18:00,4,18,16.6,735.9,48,24,2,60,0
20.04.2014 21:00,4,21,11.6,736.1,71,12,2,25,0
21.04.2014 00:00,4,0,9.4,735.9,77,16,2,0,0
21.04.2014 03:00,4,3,7.8,736.1,83,12,1,60,0
21.04.2014 06:00,4,6,8.8,736.3,80,18,1,60,0
21.04.2014 09:00,4,9,14.6,737.1,56,18,2,40,0
21.04.2014 12:00,4,12,18.0,736.9,50,22,3,25,0
21.04.2014 15:00,4,15,17.6,737.1,54,24,4,75,0
21.04.2014 18:00,4,18,16.8,737.8,55,24,4,40,0
21.04.2014 21:00,4,21,12.6,738.3,74,18,1,0,0
22.04.2014 00:00,4,0,9.5,738.5,85,12,2,0,0
22.04.2014 03:00,4,3,8.0,738.6,88,14,1,0,0
22.04.2014 06:00,4,6,7.4,738.3,88,14,2,0,0
22.04.2014 09:00,4,9,14.5,738.9,64,24,1,0,0
22.04.2014 12:00,4,12,19.3,738.6,45,0,1,5,0
22.04.2014 15:00,4,15,19.9,738.3,47,24,4,75,0
22.04.2014 18:00,4,18,16.5,738.5,49,22,3,75,0
22.04.2014 21:00,4,21,13.5,739.1,60,24,1,40,0
23.04.2014 00:00,4,0,10.2,738.9,78,14,1,0,0
23.04.2014 03:00,4,3,8.4,738.9,84,14,2,0,0
23.04.2014 06:00,4,6,8.1,739.2,82,12,2,40,0
23.04.2014 09:00,4,9,14.8,739.8,50,4,1,40,0
23.04.2014 12:00,4,12,19.4,739.6,43,8,3,25,0
23.04.2014 15:00,4,15,21.2,739.0,37,0,2,60,0
23.04.2014 18:00,4,18,18.8,739.1,50,24,2,25,0
23.04.2014 21:00,4,21,13.1,740.0,61,16,1,25,0
24.04.2014 00:00,4,0,11.6,739.8,73,14,1,0,0
24.04.2014 03:00,4,3,9.6,739.0,81,12,1,0,0
24.04.2014 06:00,4,6,9.8,738.5,83,14,1,60,0
24.04.2014 09:00,4,9,17.0,738.3,61,4,1,100,0
24.04.2014 12:00,4,12,20.6,738.3,47,4,2,100,0
24.04.2014 15:00,4,15,19.6,737.9,48,6,1,100,0
24.04.2014 18:00,4,18,19.6,737.3,44,12,2,100,0
24.04.2014 21:00,4,21,16.2,738.0,58,10,2,100,0
25.04.2014 00:00,4,0,15.4,737.7,64,8,2,100,0
25.04.2014 03:00,4,3,14.0,736.8,63,10,2,60,0
25.04.2014 06:00,4,6,15.1,736.4,56,8,4,100,0
25.04.2014 09:00,4,9,16.4,736.9,43,8,4,75,0
25.04.2014 12:00,4,12,17.4,736.3,25,6,5,25,0
25.04.2014 15:00,4,15,16.1,735.5,43,4,6,0,0
25.04.2014 18:00,4,18,13.2,734.8,50,0,6,0,0
25.04.2014 21:00,4,21,9.9,735.2,62,0,4,0,0
26.04.2014 00:00,4,0,9.8,734.7,58,0,2,0,0
26.04.2014 03:00,4,3,8.3,733.7,68,0,2,0,0
26.04.2014 06:00,4,6,8.1,733.3,76,0,3,100,0
26.04.2014 09:00,4,9,10.4,734.0,70,0,5,100,0
26.04.2014 12:00,4,12,14.2,734.2,57,0,5,100,0
26.04.2014 15:00,4,15,15.8,734.6,48,0,6,100,0
26.04.2014 18:00,4,18,14.0,735.1,53,0,4,75,0
26.04.2014 21:00,4,21,10.2,736.4,66,0,1,25,0
27.04.2014 00:00,4,0,10.6,736.2,41,2,3,0,0
27.04.2014 03:00,4,3,4.3,736.0,68,2,1,0,0
27.04.2014 06:00,4,6,2.8,735.9,69,32,0,25,0
27.04.2014 09:00,4,9,14.7,736.0,36,0,4,50,0
27.04.2014 12:00,4,12,18.7,735.8,41,0,5,40,0
27.04.2014 15:00,4,15,20.3,735.0,38,2,3,50,0
27.04.2014 18:00,4,18,18.6,734.1,44,0,3,25,0
27.04.2014 21:00,4,21,14.1,734.4,63,28,2,40,0
28.04.2014 00:00,4,0,12.8,733.5,70,0,3,0,0
28.04.2014 03:00,4,3,10.9,732.0,80,0,1,0,0
28.04.2014 06:00,4,6,9.8,731.0,83,0,1,100,0
28.04.2014 09:00,4,9,13.1,730.8,74,0,1,100,0
28.04.2014 12:00,4,12,16.8,730.7,64,0,2,75,0
28.04.2014 15:00,4,15,19.7,729.9,51,0,3,40,0
28.04.2014 18:00,4,18,15.9,730.0,62,0,3,75,0
28.04.2014 21:00,4,21,12.3,730.3,85,0,1,100,25
29.04.2014 00:00,4,0,11.9,729.8,88,0,1,100,25
29.04.2014 03:00,4,3,11.3,729.1,93,2,1,100,25
29.04.2014 06:00,4,6,11.7,728.7,91,0,1,100,0
29.04.2014 09:00,4,9,12.6,728.9,84,2,1,100,15
29.04.2014 15:00,4,15,13.5,729.8,83,2,3,100,11
29.04.2014 18:00,4,18,12.4,730.1,92,0,2,100,45
29.04.2014 21:00,4,21,12.0,731.0,89,2,2,95,0
30.04.2014 00:00,4,0,10.6,731.0,90,2,2,100,0
30.04.2014 03:00,4,3,10.9,731.1,90,0,2,100,0
30.04.2014 06:00,4,6,10.4,731.1,94,2,1,75,0
30.04.2014 09:00,4,9,14.4,731.3,67,0,2,25,0
30.04.2014 12:00,4,12,18.4,731.0,49,0,2,50,0
30.04.2014 15:00,4,15,18.1,731.0,59,0,3,95,0
30.04.2014 18:00,4,18,15.6,731.2,66,2,3,100,0
30.04.2014 21:00,4,21,12.4,731.3,80,0,3,50,0
01.05.2014 00:00,5,0,10.0,731.6,88,2,2,0,0
01.05.2014 03:00,5,3,8.3,731.2,90,0,2,0,27
01.05.2014 06:00,5,6,8.3,730.9,90,0,2,0,37
01.05.2014 09:00,5,9,11.5,731.3,86,0,1,100,0
01.05.2014 12:00,5,12,16.2,731.7,66,0,2,100,0
01.05.2014 15:00,5,15,16.6,731.5,68,28,4,100,12
01.05.2014 18:00,5,18,12.6,732.2,91,0,2,100,25
01.05.2014 21:00,5,21,12.2,732.9,93,2,1,100,0
02.05.2014 00:00,5,0,11.4,732.8,95,2,1,75,0
02.05.2014 03:00,5,3,10.6,732.4,94,2,1,100,0
02.05.2014 06:00,5,6,9.1,732.1,92,0,2,0,0
02.05.2014 09:00,5,9,14.0,732.5,74,0,2,0,0
02.05.2014 12:00,5,12,17.6,732.9,57,2,3,40,0
02.05.2014 15:00,5,15,18.0,733.0,50,0,4,25,0
02.05.2014 18:00,5,18,17.8,733.1,49,0,3,5,0
02.05.2014 21:00,5,21,12.5,734.3,75,0,1,0,0
03.05.2014 00:00,5,0,9.8,734.5,86,0,2,0,0
03.05.2014 03:00,5,3,8.1,734.6,89,0,1,0,0
03.05.2014 06:00,5,6,7.5,734.7,86,0,2,0,0
03.05.2014 09:00,5,9,14.4,734.9,67,2,1,5,0
03.05.2014 12:00,5,12,19.0,735.2,46,0,2,25,0
03.05.2014 15:00,5,15,18.8,735.3,49,28,1,95,45
03.05.2014 18:00,5,18,16.8,735.5,64,0,2,50,45
03.05.2014 21:00,5,21,13.3,736.2,81,0,1,5,0
04.05.2014 00:00,5,0,10.3,735.7,89,2,1,0,0
04.05.2014 03:00,5,3,9.0,735.1,92,0,1,0,0
04.05.2014 06:00,5,6,8.0,734.2,92,0,1,100,0
04.05.2014 09:00,5,9,15.6,733.4,63,0,1,100,0
04.05.2014 12:00,5,12,19.5,732.8,46,0,2,100,52
04.05.2014 15:00,5,15,15.8,732.1,58,2,4,100,0
04.05.2014 18:00,5,18,16.8,729.7,57,2,1,100,0
04.05.2014 21:00,5,21,14.6,730.1,72,0,1,25,0
05.05.2014 00:00,5,0,11.5,729.6,84,0,3,25,0
05.05.2014 03:00,5,3,16.6,729.2,59,0,2,0,0
05.05.2014 06:00,5,6,11.4,728.8,83,0,2,75,0
05.05.2014 09:00,5,9,16.6,728.5,70,32,0,60,0
05.05.2014 12:00,5,12,19.1,730.0,61,2,2,50,0
05.05.2014 15:00,5,15,20.4,729.8,58,2,4,60,0
05.05.2014 18:00,5,18,15.5,731.2,76,2,3,100,46
05.05.2014 21:00,5,21,13.4,732.8,91,0,1,100,7
06.05.2014 00:00,5,0,9.9,734.7,99,0,3,100,45
06.05.2014 03:00,5,3,9.1,735.9,92,0,2,95,25
06.05.2014 06:00,5,6,7.9,737.5,93,0,3,100,0
06.05.2014 09:00,5,9,10.4,739.2,76,0,3,75,0
06.05.2014 12:00,5,12,12.9,740.1,61,0,4,75,0
06.05.2014 15:00,5,15,15.0,740.6,39,0,3,40,0
06.05.2014 18:00,5,18,14.4,740.8,37,28,3,0,0
06.05.2014 21:00,5,21,10.8,742.7,53,28,2,0,0
07.05.2014 00:00,5,0,7.7,743.5,67,0,1,0,0
07.05.2014 03:00,5,3,4.6,736.5,81,2,1,0,0
07.05.2014 06:00,5,6,4.3,744.2,79,0,3,0,0
07.05.2014 09:00,5,9,12.8,744.5,43,2,4,0,0
07.05.2014 12:00,5,12,15.5,744.0,35,0,5,25,0
07.05.2014 15:00,5,15,16.6,743.4,29,0,5,5,0
07.05.2014 18:00,5,18,14.4,742.6,33,28,5,0,0
07.05.2014 21:00,5,21,10.2,742.3,54,28,4,0,0
08.05.2014 00:00,5,0,10.0,741.4,57,2,4,0,0
08.05.2014 03:00,5,3,9.1,740.2,69,0,1,25,0
08.05.2014 06:00,5,6,8.4,739.6,79,0,1,0,0
08.05.2014 09:00,5,9,14.1,738.9,64,0,3,0,0
08.05.2014 12:00,5,12,17.8,738.4,58,28,3,0,0
08.05.2014 15:00,5,15,20.0,737.7,55,0,3,100,0
08.05.2014 18:00,5,18,18.4,737.2,61,0,4,25,0
08.05.2014 21:00,5,21,13.8,737.2,82,28,3,5,0
09.05.2014 00:00,5,0,12.3,736.1,85,0,1,0,0
09.05.2014 03:00,5,3,12.2,734.9,90,28,3,75,0
09.05.2014 06:00,5,6,12.6,733.9,88,0,2,100,12
09.05.2014 09:00,5,9,12.9,733.4,87,0,5,100,45
09.05.2014 12:00,5,12,17.4,732.6,70,0,6,75,37
09.05.2014 15:00,5,15,21.7,731.7,59,0,4,95,0
09.05.2014 18:00,5,18,17.9,731.5,74,28,3,95,12
09.05.2014 21:00,5,21,16.0,732.4,87,2,2,100,12
10.05.2014 00:00,5,0,14.8,732.3,94,0,1,100,25
10.05.2014 03:00,5,3,13.2,730.7,94,2,1,100,0
10.05.2014 06:00,5,6,12.8,730.4,96,0,2,40,0
10.05.2014 09:00,5,9,16.0,731.4,84,0,2,100,0
10.05.2014 12:00,5,12,19.2,731.5,71,0,2,40,0
10.05.2014 15:00,5,15,21.0,731.9,66,0,2,100,45
10.05.2014 18:00,5,18,17.5,732.3,78,0,2,75,45
10.05.2014 21:00,5,21,13.4,733.3,88,0,1,25,25
11.05.2014 00:00,5,0,11.6,733.9,94,0,1,75,25
11.05.2014 03:00,5,3,10.4,734.5,94,2,1,100,0
11.05.2014 06:00,5,6,12.1,734.7,87,0,1,75,0
11.05.2014 09:00,5,9,15.2,735.6,74,2,2,75,0
11.05.2014 12:00,5,12,19.9,735.6,54,2,3,50,0
11.05.2014 15:00,5,15,20.1,735.7,59,0,2,75,0
11.05.2014 18:00,5,18,19.0,735.8,65,2,3,95,12
11.05.2014 21:00,5,21,15.0,736.3,84,0,2,100,45
12.05.2014 00:00,5,0,13.2,736.5,92,0,1,75,25
12.05.2014 03:00,5,3,12.1,736.7,93,2,1,100,25
12.05.2014 06:00,5,6,12.2,736.2,92,32,0,100,0
12.05.2014 09:00,5,9,14.7,736.3,79,0,1,40,0
12.05.2014 12:00,5,12,20.5,735.5,53,2,2,95,52
12.05.2014 15:00,5,15,19.9,735.3,64,2,2,95,0
12.05.2014 18:00,5,18,20.4,734.8,56,2,2,50,0
12.05.2014 21:00,5,21,15.0,734.9,79,0,1,75,0
13.05.2014 00:00,5,0,12.7,735.0,87,0,1,5,0
13.05.2014 03:00,5,3,11.2,734.7,85,0,1,0,0
13.05.2014 06:00,5,6,11.0,735.1,79,0,1,40,0
13.05.2014 09:00,5,9,19.5,735.3,57,0,2,75,0
13.05.2014 12:00,5,12,22.0,735.8,49,2,3,95,52
13.05.2014 15:00,5,15,16.5,736.6,79,0,1,100,0
13.05.2014 18:00,5,18,18.2,736.0,70,0,1,75,0
13.05.2014 21:00,5,21,14.7,737.2,85,20,2,100,0
14.05.2014 00:00,5,0,13.4,736.8,87,16,1,5,25
14.05.2014 03:00,5,3,11.4,736.6,94,20,1,25,25
14.05.2014 06:00,5,6,12.2,736.5,94,20,1,100,0
14.05.2014 09:00,5,9,17.6,735.7,68,8,2,60,0
14.05.2014 12:00,5,12,22.1,735.2,53,22,1,75,0
14.05.2014 15:00,5,15,24.5,734.5,41,24,2,60,0
14.05.2014 18:00,5,18,24.0,733.8,37,10,2,40,0
14.05.2014 21:00,5,21,18.6,733.6,50,10,2,75,0
15.05.2014 00:00,5,0,18.6,732.7,52,12,4,40,0
15.05.2014 03:00,5,3,19.4,731.5,47,10,4,50,0
15.05.2014 06:00,5,6,20.0,730.7,42,10,4,75,0
15.05.2014 09:00,5,9,22.6,730.5,36,12,4,100,0
15.05.2014 12:00,5,12,23.6,730.8,32,8,4,5,0
15.05.2014 15:00,5,15,24.5,731.0,28,8,3,95,0
15.05.2014 18:00,5,18,25.1,731.1,27,8,2,100,0
15.05.2014 21:00,5,21,19.0,733.9,57,10,2,100,0
16.05.2014 00:00,5,0,16.8,733.7,60,28,1,100,0
16.05.2014 03:00,5,3,14.7,733.4,69,10,2,40,0
16.05.2014 06:00,5,6,12.9,733.0,78,14,1,25,0
16.05.2014 09:00,5,9,21.2,733.3,53,22,1,0,0
16.05.2014 12:00,5,12,24.0,733.5,46,24,2,25,0
16.05.2014 15:00,5,15,26.6,733.2,42,24,2,0,0
16.05.2014 18:00,5,18,24.7,733.1,42,24,2,0,0
16.05.2014 21:00,5,21,19.8,733.6,66,16,1,5,0
17.05.2014 00:00,5,0,16.1,734.1,77,14,2,60,0
17.05.2014 03:00,5,3,15.4,733.7,84,12,2,60,37
17.05.2014 06:00,5,6,15.8,733.9,86,10,1,75,37
17.05.2014 09:00,5,9,19.0,734.1,82,22,1,100,0
17.05.2014 12:00,5,12,23.4,733.9,65,24,2,75,0
17.05.2014 15:00,5,15,23.8,734.5,58,24,4,100,0
17.05.2014 18:00,5,18,22.1,735.8,42,24,3,75,0
17.05.2014 21:00,5,21,16.8,736.7,61,18,2,75,0
18.05.2014 00:00,5,0,13.4,737.4,69,16,1,25,0
18.05.2014 03:00,5,3,12.4,736.7,69,12,3,100,0
18.05.2014 06:00,5,6,12.8,737.9,73,20,2,100,0
18.05.2014 09:00,5,9,14.1,738.0,69,18,3,100,11
18.05.2014 12:00,5,12,14.4,737.6,77,14,1,100,12
18.05.2014 15:00,5,15,13.7,737.8,91,24,2,100,45
18.05.2014 18:00,5,18,15.0,737.6,83,24,2,75,15
18.05.2014 21:00,5,21,13.9,737.6,91,16,1,75,0
19.05.2014 00:00,5,0,12.5,737.9,96,16,1,0,0
19.05.2014 03:00,5,3,11.8,737.9,92,32,0,100,0
19.05.2014 06:00,5,6,11.9,737.8,85,14,1,100,0
19.05.2014 09:00,5,9,15.0,738.2,77,12,1,100,0
19.05.2014 12:00,5,12,19.1,738.5,55,22,2,95,0
19.05.2014 15:00,5,15,19.2,738.9,58,26,3,100,0
19.05.2014 18:00,5,18,18.3,739.2,59,22,2,75,0
19.05.2014 21:00,5,21,15.6,739.5,77,16,1,0,0
20.05.2014 00:00,5,0,12.2,739.8,88,14,2,0,0
20.05.2014 03:00,5,3,11.3,738.9,88,16,2,100,0
20.05.2014 06:00,5,6,11.4,739.6,83,12,2,75,0
20.05.2014 09:00,5,9,16.9,740.0,66,12,1,75,0
20.05.2014 12:00,5,12,21.6,739.4,46,2,1,40,0
20.05.2014 15:00,5,15,23.4,738.7,47,6,2,75,52
20.05.2014 18:00,5,18,18.8,738.4,71,22,2,95,45
20.05.2014 21:00,5,21,16.5,738.8,85,12,1,40,0
21.05.2014 00:00,5,0,15.4,738.7,87,12,1,40,0
21.05.2014 03:00,5,3,15.2,737.9,87,14,1,60,0
21.05.2014 06:00,5,6,15.3,738.0,88,12,1,75,45
21.05.2014 09:00,5,9,21.7,737.8,59,6,3,25,0
21.05.2014 12:00,5,12,25.1,737.7,48,8,4,5,0
21.05.2014 15:00,5,15,25.7,737.5,49,8,4,60,0
21.05.2014 18:00,5,18,23.6,737.7,54,6,5,25,0
21.05.2014 21:00,5,21,19.1,737.9,59,6,3,0,0
22.05.2014 00:00,5,0,15.8,737.8,73,10,1,0,0
22.05.2014 03:00,5,3,14.5,737.2,75,16,1,0,0
22.05.2014 06:00,5,6,12.8,736.9,70,10,1,25,0
22.05.2014 09:00,5,9,19.6,736.7,62,4,3,40,0
22.05.2014 12:00,5,12,21.3,736.6,50,4,4,75,0
22.05.2014 15:00,5,15,21.9,736.7,55,8,2,75,0
22.05.2014 18:00,5,18,21.5,736.3,59,6,3,95,0
22.05.2014 21:00,5,21,18.3,736.6,77,6,3,100,0
23.05.2014 00:00,5,0,16.8,736.0,83,6,2,60,25
23.05.2014 03:00,5,3,14.2,735.7,93,16,1,100,25
23.05.2014 06:00,5,6,13.0,735.3,96,14,1,75,0
23.05.2014 09:00,5,9,21.9,735.1,51,6,2,25,18
23.05.2014 12:00,5,12,22.9,735.0,50,4,3,95,34
23.05.2014 15:00,5,15,17.9,735.1,78,2,4,95,45
23.05.2014 18:00,5,18,21.0,735.2,73,28,2,75,12
23.05.2014 21:00,5,21,17.8,735.8,90,32,0,100,25
24.05.2014 00:00,5,0,15.1,735.8,97,18,1,0,25
24.05.2014 03:00,5,3,14.5,735.9,96,32,0,100,25
24.05.2014 06:00,5,6,15.2,736.2,92,18,1,100,0
24.05.2014 09:00,5,9,18.8,736.5,78,2,2,40,0
24.05.2014 12:00,5,12,23.6,736.5,58,26,1,75,34
24.05.2014 15:00,5,15,17.8,736.8,83,22,2,100,45
24.05.2014 18:00,5,18,20.1,736.4,72,24,1,75,45
24.05.2014 21:00,5,21,17.6,736.6,88,20,1,60,25
25.05.2014 00:00,5,0,16.8,736.9,90,0,1,60,25
25.05.2014 03:00,5,3,14.8,736.3,93,12,1,0,25
25.05.2014 06:00,5,6,14.6,736.2,91,10,2,0,0
25.05.2014 09:00,5,9,20.2,736.2,72,12,1,25,0
25.05.2014 12:00,5,12,24.5,735.8,55,26,1,60,0
25.05.2014 15:00,5,15,23.2,735.6,68,22,3,75,0
25.05.2014 18:00,5,18,23.4,734.9,59,24,3,100,0
25.05.2014 21:00,5,21,19.2,735.6,73,18,2,25,0
26.05.2014 00:00,5,0,16.7,735.6,86,14,1,0,0
26.05.2014 03:00,5,3,15.2,735.2,89,16,2,0,0
26.05.2014 06:00,5,6,14.1,735.3,90,16,2,100,0
26.05.2014 09:00,5,9,19.9,735.3,73,32,0,40,0
26.05.2014 12:00,5,12,25.9,735.0,54,24,2,60,18
26.05.2014 15:00,5,15,25.5,734.6,53,22,3,95,41
26.05.2014 18:00,5,18,17.2,734.2,91,14,3,100,45
26.05.2014 21:00,5,21,18.0,734.3,89,14,1,95,0
27.05.2014 00:00,5,0,17.0,733.9,89,14,2,100,34
27.05.2014 03:00,5,3,16.5,734.4,90,14,2,100,45
27.05.2014 06:00,5,6,16.2,733.2,85,12,3,75,37
27.05.2014 09:00,5,9,19.7,733.5,79,16,1,95,0
27.05.2014 12:00,5,12,22.0,734.3,58,20,1,95,45
27.05.2014 15:00,5,15,26.1,733.2,42,24,3,40,0
27.05.2014 18:00,5,18,26.3,731.9,45,24,2,25,0
27.05.2014 21:00,5,21,19.7,732.8,73,18,2,25,0
28.05.2014 00:00,5,0,16.5,732.4,85,14,2,0,0
28.05.2014 03:00,5,3,15.2,732.0,85,14,2,0,0
28.05.2014 06:00,5,6,14.8,731.8,84,12,2,95,0
28.05.2014 09:00,5,9,21.7,732.3,58,16,2,0,0
28.05.2014 12:00,5,12,25.3,732.1,51,22,3,25,0
28.05.2014 15:00,5,15,26.1,732.3,46,18,4,50,0
28.05.2014 18:00,5,18,24.2,732.4,50,26,3,50,0
28.05.2014 21:00,5,21,20.1,732.5,62,22,1,25,0
29.05.2014 00:00,5,0,16.0,732.9,82,12,1,0,0
29.05.2014 03:00,5,3,14.6,732.8,81,14,1,0,0
29.05.2014 06:00,5,6,14.1,732.8,83,14,2,0,0
29.05.2014 09:00,5,9,23.2,733.2,52,22,2,5,0
29.05.2014 12:00,5,12,26.0,733.5,50,24,2,60,0
29.05.2014 15:00,5,15,27.1,733.2,46,24,2,60,18
29.05.2014 18:00,5,18,25.4,732.9,51,24,3,75,45
29.05.2014 21:00,5,21,21.2,733.7,71,12,1,0,0
30.05.2014 00:00,5,0,17.7,733.3,73,12,2,0,0
30.05.2014 03:00,5,3,16.0,732.8,75,8,1,0,0
30.05.2014 06:00,5,6,16.1,731.5,74,4,1,75,12
30.05.2014 09:00,5,9,20.0,731.8,66,12,2,100,12
30.05.2014 12:00,5,12,19.4,731.9,69,8,3,100,52
30.05.2014 15:00,5,15,18.8,731.4,70,8,3,100,0
30.05.2014 18:00,5,18,22.5,730.6,65,22,3,100,0
30.05.2014 21:00,5,21,19.2,730.6,79,24,1,60,0
31.05.2014 00:00,5,0,15.8,730.7,86,14,2,25,0
31.05.2014 03:00,5,3,14.7,729.5,83,12,2,0,0
31.05.2014 06:00,5,6,13.5,729.4,86,10,1,75,0
31.05.2014 09:00,5,9,20.4,729.0,62,4,2,75,0
31.05.2014 12:00,5,12,23.5,728.6,53,12,2,75,18
31.05.2014 15:00,5,15,19.5,729.0,82,24,2,75,45
31.05.2014 18:00,5,18,22.2,729.2,58,16,2,60,45
31.05.2014 21:00,5,21,18.5,729.8,72,20,1,25,0
01.06.2014 00:00,6,0,16.6,729.6,74,12,2,60,0
01.06.2014 03:00,6,3,15.5,728.9,83,24,1,75,0
01.06.2014 06:00,6,6,16.8,729.0,78,14,1,95,0
01.06.2014 09:00,6,9,18.9,729.1,69,20,4,75,12
01.06.2014 12:00,6,12,17.9,730.8,86,18,3,100,45
01.06.2014 15:00,6,15,20.0,731.4,73,20,3,75,0
01.06.2014 18:00,6,18,20.1,731.5,69,24,2,75,0
01.06.2014 21:00,6,21,16.8,732.4,85,24,1,75,25
02.06.2014 00:00,6,0,15.8,732.6,91,24,1,75,0
02.06.2014 03:00,6,3,15.5,732.8,88,26,1,95,0
02.06.2014 06:00,6,6,15.1,733.0,89,32,0,60,0
02.06.2014 09:00,6,9,18.4,733.5,70,28,1,75,0
02.06.2014 12:00,6,12,20.2,733.9,62,0,2,95,45
02.06.2014 15:00,6,15,21.9,733.7,56,2,2,60,34
02.06.2014 18:00,6,18,17.0,734.1,93,24,3,100,15
02.06.2014 21:00,6,21,15.6,734.2,91,32,0,100,25
03.06.2014 00:00,6,0,15.8,733.5,91,2,1,100,25
03.06.2014 03:00,6,3,15.6,733.5,93,2,1,100,0
03.06.2014 06:00,6,6,15.5,732.9,96,14,1,100,0
03.06.2014 09:00,6,9,17.1,733.3,90,22,1,100,0
03.06.2014 12:00,6,12,18.3,733.5,86,22,2,100,12
03.06.2014 15:00,6,15,17.9,733.8,93,24,1,100,12
03.06.2014 18:00,6,18,17.2,734.0,95,18,1,100,15
03.06.2014 21:00,6,21,17.0,734.4,95,18,1,100,25
04.06.2014 00:00,6,0,16.4,735.0,94,16,2,75,25
04.06.2014 03:00,6,3,16.4,734.7,95,20,2,0,0
04.06.2014 06:00,6,6,15.6,735.1,93,12,1,95,0
04.06.2014 09:00,6,9,19.9,735.0,67,8,2,95,0
04.06.2014 12:00,6,12,23.5,735.0,53,22,1,75,0
04.06.2014 15:00,6,15,21.4,735.1,73,22,2,100,0
04.06.2014 18:00,6,18,21.7,734.4,72,0,1,95,0
04.06.2014 21:00,6,21,18.2,734.3,65,8,3,100,0
05.06.2014 00:00,6,0,17.1,732.9,71,8,3,25,0
05.06.2014 03:00,6,3,18.0,732.1,67,8,2,0,0
05.06.2014 06:00,6,6,15.4,732.5,82,14,1,100,0
05.06.2014 09:00,6,9,20.4,731.1,73,8,3,95,0
05.06.2014 12:00,6,12,25.9,730.4,50,8,4,75,0
05.06.2014 15:00,6,15,25.3,730.9,47,10,2,75,0
05.06.2014 18:00,6,18,26.1,730.3,39,6,3,40,0
05.06.2014 21:00,6,21,20.5,730.8,82,4,2,40,0
06.06.2014 00:00,6,0,18.0,730.7,89,16,1,0,0
06.06.2014 03:00,6,3,15.8,730.0,84,14,2,0,0
06.06.2014 06:00,6,6,15.0,729.6,79,12,3,95,0
06.06.2014 09:00,6,9,22.4,729.5,66,4,2,95,0
06.06.2014 12:00,6,12,28.5,729.7,36,14,2,75,0
06.06.2014 15:00,6,15,28.9,730.1,42,6,3,95,12
06.06.2014 18:00,6,18,24.8,730.9,57,26,2,100,45
06.06.2014 21:00,6,21,22.2,731.5,64,16,2,75,0
07.06.2014 00:00,6,0,21.1,731.9,60,8,1,25,0
07.06.2014 03:00,6,3,20.5,731.9,58,8,3,0,0
07.06.2014 06:00,6,6,19.0,731.7,68,8,1,75,0
07.06.2014 09:00,6,9,24.2,732.0,46,6,2,95,0
07.06.2014 12:00,6,12,25.8,732.4,48,8,3,95,0
07.06.2014 15:00,6,15,26.9,732.8,49,2,3,100,0
07.06.2014 18:00,6,18,26.4,733.0,49,8,4,60,0
07.06.2014 21:00,6,21,23.0,734.1,65,4,2,40,0
08.06.2014 00:00,6,0,19.5,735.1,80,14,1,75,0
08.06.2014 03:00,6,3,18.5,735.0,81,12,2,95,0
08.06.2014 06:00,6,6,17.7,734.8,84,14,1,95,0
08.06.2014 09:00,6,9,24.6,735.1,51,6,3,40,0
08.06.2014 12:00,6,12,26.7,735.6,38,6,4,40,0
08.06.2014 15:00,6,15,28.9,735.4,37,4,4,25,0
08.06.2014 18:00,6,18,29.1,735.2,34,2,3,25,0
08.06.2014 21:00,6,21,24.1,736.1,49,6,2,25,0
09.06.2014 00:00,6,0,18.9,736.7,79,14,1,0,0
09.06.2014 03:00,6,3,16.5,736.7,85,10,1,0,0
